code,type,subtype,importance,identifier,other,message,moreInfo,context
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/testandtarget/statistics/offer,\N,The node at /etc/cloudservices/testandtarget/statistics/offer has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/testandtarget/statistics/offer"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""},{""op"":""add"",""path"":""/total"",""value"":""0""},{""op"":""add"",""path"":""/jcr:title"",""value"":""e98bf0e26046c00ddc2cb23e8d83d5a42832ec5331889926ebec11ad5c0a71e8""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/youtube,\N,The node at /etc/cloudservices/youtube has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/youtube"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudservices/youtube/jcr:content,\N,The node at /etc/cloudservices/youtube/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudservices/youtube/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/ranking"",""value"":""4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/description"",""value"":""6f6f202a08ee2498263f477ddc45abe4960449490c8ca00c7de7b53781414732""},{""op"":""add"",""path"":""/connectedWhen"",""value"":""34ed1228fc12d609edc1a5521b1b58daf58ad1c06e255d69494936ee080893cb""},{""op"":""add"",""path"":""/serviceAdminUrl"",""value"":""96b3aa2b8e8ef9e9a405e327b1a9747c6a7db9dc2036676928c8f30deecc8d18""},{""op"":""add"",""path"":""/cq:template"",""value"":""049bad2805b3b7b863a5d933a4d9313bbb880551b10cc25ea651518260d12185""},{""op"":""add"",""path"":""/thumbnailPath"",""value"":""ce214abc89a78194ab8b8fe8b9ee09eba92b46b65599af6e14c2e99df3439997""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""0d0452b75fed4a36809b5e98560f5bf66d7c7306d8c25026f26d99417579ba77""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c19c6d0cfecba5859bff780d10761c9b849707980d12ee327da06d99fcd82639""},{""op"":""add"",""path"":""/allowMultiple"",""value"":""false""},{""op"":""add"",""path"":""/jcr:description"",""value"":""9af9e49978dcce8cdaed722a822e4b6416d607294984d90611c0da624373103d""},{""op"":""add"",""path"":""/visible"",""value"":""true""},{""op"":""add"",""path"":""/serviceUrl"",""value"":""95201448c8cd569c95a0be47a57f6fa8ab6dfe8cb79136eb0ea92c951ae89c70""},{""op"":""add"",""path"":""/cq:lastModified"",""value"":""3f9596f57c8b8f38ec2d93d517c3b16ab01257415aa6b957c439d027071430d0""},{""op"":""add"",""path"":""/jcr:title"",""value"":""fb7accfff8c6f8ea9b03c91ee5576d0d08080e9ba35918d801aaeb6020dbc88c""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/cloudsettings,\N,The node at /etc/cloudsettings has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/cloudsettings"",""json-patch"":[{""op"":""add"",""path"":""/jcr:title"",""value"":""0b35e178d912bb3f2f6a27ed3eed3625cdb1bd6d27b2e11c247b81c299b10312""},{""op"":""add"",""path"":""/delegatePath"",""value"":""b6542010dddc45806be0ee5bc5641e08fe746b84ba1d26e68ab4081835aa8706""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""82e5825d5133d346cf6d7c526779608b5c83c142b052f2019866514c44fd5b3e""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""0289e555bbb19b1c2734fa2d2f2010da1f3bcda59b12a66f80f15ce157d45a2c"",""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""b4012f0e9268400024f38962a099cfcd946f4d4b0d6740969f4913e75a27cff8""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/dam/presets/viewer,\N,The node at /etc/dam/presets/viewer has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/dam/presets/viewer"",""json-patch"":[{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""8f2721990d2a3e34560e11cdf640159746580b02e0e82cec37bb5d0be2767cc5""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/dam/video,\N,The node at /etc/dam/video has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/dam/video"",""json-patch"":[{""op"":""add"",""path"":""/sling:resourceType"",""value"":""7eec5f3c58cd0e3623fdfe48973a8c21502cc9c2b8dd72bdbb4ea5f005b3d481""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""8f2721990d2a3e34560e11cdf640159746580b02e0e82cec37bb5d0be2767cc5""},{""op"":""add"",""path"":""/jcr:title"",""value"":""10b433fa9cee24ecc87d36065f4aa5452604feef68ae0f05384210708e0be2ee""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/dam/video/dynamicmedia,\N,The node at /etc/dam/video/dynamicmedia has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/dam/video/dynamicmedia"",""json-patch"":[{""op"":""add"",""path"":""/sling:resourceType"",""value"":""61d6e1acc04139db88f437439bfbedc64f0e4c19e83698c8281fe57db982143b""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""8f2721990d2a3e34560e11cdf640159746580b02e0e82cec37bb5d0be2767cc5""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile,\N,The node at /etc/mobile has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile"",""json-patch"":[{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""471920b17ab23d342dde77c36602515e642ed589988807469c7ad34c3d1667c4""]},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""8f2721990d2a3e34560e11cdf640159746580b02e0e82cec37bb5d0be2767cc5""},{""op"":""add"",""path"":""/jcr:title"",""value"":""cbaad3cf4a6507e5d6f98157fa255ca964588c8c30ecf198fb9c98ed97413f59""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups,\N,The node at /etc/mobile/groups has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups"",""json-patch"":[{""op"":""add"",""path"":""/jcr:title"",""value"":""5760f40ae27a45e4883cd074f2e154817a6ea5457ce669b3c07969293372fa8c""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""8f2721990d2a3e34560e11cdf640159746580b02e0e82cec37bb5d0be2767cc5""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/feature,\N,The node at /etc/mobile/groups/feature has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/feature"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/feature/jcr:content,\N,The node at /etc/mobile/groups/feature/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/feature/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/cq:lastModified"",""value"":""8e415e6aebdcc7a2b12bf869e1011d140b9392e11aa16b0ab414de1b12a76122""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""},{""op"":""add"",""path"":""/cq:template"",""value"":""0112c5bd38b15bfa4dcb57021afb0580a871400814236323d2ce6497a4fcccf3""},{""op"":""add"",""path"":""/emulators"",""value"":""693dedd0c374af5a9040b3da25a9bcf5dcbc37142f7f2f0f0da0c80d8967350e""},{""op"":""add"",""path"":""/jcr:description"",""value"":""790c8529ca595bc9452aa9023f23cc538f8f719243896f7346ec8afc824b69a8""},{""op"":""add"",""path"":""/jcr:title"",""value"":""7cfee26456ed0fb82d03cc14e02ea4a644bbe9e2b800820cc314a73e3f3922da""},{""op"":""add"",""path"":""/filters"",""value"":""78966079fc549179d35bdf0d4741d4310a61b0a89850151a7efab740d8f9861c""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c7bea9dcacb27fa9dd798d95f67e598ac14e20ecbb988375605e9e94a3371e45""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/feature/jcr:content/emulator,\N,The node at /etc/mobile/groups/feature/jcr:content/emulator has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/feature/jcr:content/emulator"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""88d7a63b259e171d57852244b2dd891c5219854cc49b71262f39137d07a57e68""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/feature/static.css,\N,The node at /etc/mobile/groups/feature/static.css has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/feature/static.css"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""be92687ed47219ad0ac89a2049e9501b441cf0a45eb5b840bcbc6ac5537835be""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/feature/static.css/jcr:content,\N,The node at /etc/mobile/groups/feature/static.css/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/feature/static.css/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/jcr:mimeType"",""value"":""9d5584af3fb81c3664bdc868eb04eecc2c6c979dc9a0d6ada06383954ab151f0""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""627dbafaa580c0dd691f86b852212f79725081c4d5a3aa31a57fdc7cb0ec2d8d""},{""op"":""add"",""path"":""/jcr:uuid"",""value"":""4186fe9d90603e15baa80d4a2352587e6bfe80a7838c54e27d7b748f717c8e52""},{""op"":""add"",""path"":""/jcr:data"",""value"":""8d92784f43c79a1ec9dbd1c3443ea6c112b7b79c2af3b6fea9d5e89cf8401cc7""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/responsive,\N,The node at /etc/mobile/groups/responsive has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/responsive"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/responsive/jcr:content,\N,The node at /etc/mobile/groups/responsive/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/responsive/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/jcr:versionHistory"",""value"":""149ef246dc77c82e2c207feb7e3f53bccf497d12a871592c496f9489a027fce2""},{""op"":""add"",""path"":""/jcr:mixinTypes"",""value"":[""40ebbc03a770da3d7b949ad10985cfddb07a686da82eb549d08bbbccc7099291""]},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""},{""op"":""add"",""path"":""/jcr:baseVersion"",""value"":""78de57b9ee691f7473d408e116deb7f40f31554ddd87e62fe2c03b333a4fb7dc""},{""op"":""add"",""path"":""/jcr:uuid"",""value"":""118dd4cdf9b3d715f479d58d8545108e6581e2949bdb1e1bda1e12e9341f11d5""},{""op"":""add"",""path"":""/cq:template"",""value"":""0112c5bd38b15bfa4dcb57021afb0580a871400814236323d2ce6497a4fcccf3""},{""op"":""add"",""path"":""/emulators"",""value"":[""cbed8d04fad2c7264ef4da7570861c24da1f2ffd65fba0614e4c08d06d728fb2"",""8f4c9a1bb0a902d75a22735ce88a64924bfaa391d2767c94e1b0bf03eb35f1b7"",""c047ff05b0af13fae0cd9837fb7bce1b64a84d1190d0b361273ff40700ff0364"",""ae621ac535d5b3ed918fd54a9da0a05cb7df0fbabd22089a28d76b1dfab7583e"",""34ed505a16d858ca1eed15475e29f2edde99f3725353908b537d3dbec15215c5"",""020804091789705bd813e0af993b455fb8f4ab0989a779d6d81b5fa89800b044"",""0f9006b74b2826d286f898da9cacd699aa2a597c932db9edb144e5f198fcc902""]},{""op"":""add"",""path"":""/disableEmulator"",""value"":""b5bea41b6c623f7c09f1bf24dcae58ebab3c0cdd90ad966bc43a45b44867e12b""},{""op"":""add"",""path"":""/capabilities"",""value"":[""bcf8139cb6ddd1d681206a1ec76e0c4f3c2389249b26f7ced234849efb0931ae"",""863ba72fc3a87d18442977e3e71382ac623becd827f88742473519964598a5ee"",""17130cebab13029d9d5528f6c8022b661ffda40a22dfb0ab15fcf71c203b2d50"",""589f43449ab7fdaf29a8aa5e2d9a6baa515fd43933d7486a934de7b44ea9200f""]},{""op"":""add"",""path"":""/jcr:predecessors"",""value"":[""78de57b9ee691f7473d408e116deb7f40f31554ddd87e62fe2c03b333a4fb7dc""]},{""op"":""add"",""path"":""/jcr:title"",""value"":""6a27ab35bda309fcdbe6741090358e7d8e1d421f1f6a8bce7a295648e2c5c2c8""},{""op"":""add"",""path"":""/jcr:description"",""value"":""492a471bf88e836d22b6cd7800b9195853ba244e2beb7d76563307e5ce4670f8""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c7bea9dcacb27fa9dd798d95f67e598ac14e20ecbb988375605e9e94a3371e45""},{""op"":""add"",""path"":""/jcr:isCheckedOut"",""value"":""true""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/responsive/jcr:content/emulator,\N,The node at /etc/mobile/groups/responsive/jcr:content/emulator has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/responsive/jcr:content/emulator"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""88d7a63b259e171d57852244b2dd891c5219854cc49b71262f39137d07a57e68""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/responsive/static.css,\N,The node at /etc/mobile/groups/responsive/static.css has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/responsive/static.css"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""be92687ed47219ad0ac89a2049e9501b441cf0a45eb5b840bcbc6ac5537835be""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/responsive/static.css/jcr:content,\N,The node at /etc/mobile/groups/responsive/static.css/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/responsive/static.css/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/jcr:mimeType"",""value"":""9d5584af3fb81c3664bdc868eb04eecc2c6c979dc9a0d6ada06383954ab151f0""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""627dbafaa580c0dd691f86b852212f79725081c4d5a3aa31a57fdc7cb0ec2d8d""},{""op"":""add"",""path"":""/jcr:uuid"",""value"":""bbd33ed4af27ad26f0a556b8379896048baf02e98cd1742bb8186eecd4dbf691""},{""op"":""add"",""path"":""/jcr:data"",""value"":""8d92784f43c79a1ec9dbd1c3443ea6c112b7b79c2af3b6fea9d5e89cf8401cc7""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/smart,\N,The node at /etc/mobile/groups/smart has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/smart"",""json-patch"":[{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""fc5021c59aa9b7e257c6c212435191488647144b144950ebc2f56c0cae551590""}]},""type"":""node.location""}"
URS,unsupported.repository.structure,node.location,ADVISORY,/etc/mobile/groups/smart/jcr:content,\N,The node at /etc/mobile/groups/smart/jcr:content has been modified since installation. It should be moved to a supported repository location.,https://www.adobe.com/go/aem_pd_URS,"{""data"":{""path"":""/etc/mobile/groups/smart/jcr:content"",""json-patch"":[{""op"":""add"",""path"":""/jcr:title"",""value"":""f5b4e8d04ef0dda18113ad01b374d79b8b6a49c814a191d4ce9443211f090821""},{""op"":""add"",""path"":""/cq:lastModifiedBy"",""value"":""8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918""},{""op"":""add"",""path"":""/jcr:primaryType"",""value"":""f51a6a30f5021019408f2081691cd62d833784b317c9ec244560440ae18461f1""},{""op"":""add"",""path"":""/cq:template"",""value"":""0112c5bd38b15bfa4dcb57021afb0580a871400814236323d2ce6497a4fcccf3""},{""op"":""add"",""path"":""/emulators"",""value"":""5c019965a85d0f1f9d3abe9fa3f57e3eb2042755ca5a7cb56e60e1b106b0a066""},{""op"":""add"",""path"":""/capabilities"",""value"":[""17130cebab13029d9d5528f6c8022b661ffda40a22dfb0ab15fcf71c203b2d50"",""bcf8139cb6ddd1d681206a1ec76e0c4f3c2389249b26f7ced234849efb0931ae""]},{""op"":""add"",""path"":""/jcr:description"",""value"":""8e8f6a916e75203afb81bc9ac94d2c0ac46382a143509921007836e5fa4dda8b""},{""op"":""add"",""path"":""/cq:lastModified"",""value"":""d3b020a2190f6738797ecadc7562dbbdc67df09374ac5ee048c83549fd6476c8""},{""op"":""add"",""path"":""/filters"",""value"":""78966079fc549179d35bdf0d4741d4310a61b0a89850151a7efab740d8f9861c""},{""op"":""add"",""path"":""/sling:resourceType"",""value"":""c7bea9dcacb27fa9dd798d95f67e598ac14e20ecbb988375605e9e94a3371e45""}]},""type"":""node.location""}"
